pmid,pmcid,indra_evidences,indra_evidences_entity_constraint,indra_statements,indra_statements_entity_constraint
34890926,,4,1,4,1
34890952,,3,2,3,2
34890967,,13,1,13,1
34890968,,3,1,3,1
34890979,PMC8665335,18,3,18,3
34890987,,11,2,11,2
34890988,,5,1,5,1
34890996,,5,3,5,3
34890997,,29,4,29,4
34891002,,15,8,15,8
34891003,,13,1,13,1
34891010,,7,1,7,1
34891015,,29,3,29,3
34891040,,33,12,33,12
34891042,,13,3,13,3
34891076,,18,2,18,2
34891102,,7,1,7,1
34891116,,20,3,20,3
34891118,,15,5,15,5
34891120,,11,5,11,5
34891122,PMC8648558,104,4,104,4
34891163,,9,1,9,1
34891269,,5,3,5,3
34891342,,1,1,1,1
34891574,,2,1,2,1
34891592,,6,4,6,4
34891618,,3,1,3,1
34891631,,2,2,2,2
34892614,,2,2,2,2
34892620,,3,1,3,1
34892821,,2,1,2,1
34893017,,2,1,2,1
34893078,PMC8665642,21,2,21,2
34893086,,28,4,28,4
34893097,,11,6,11,6
34893108,,6,1,6,1
34893109,,8,1,8,1
34893116,,16,3,16,3
34893117,,25,5,25,5
34893133,,1,1,1,1
34893187,PMC8649113,5,1,5,1
34893207,,8,1,8,1
34893214,,2,1,2,1
34893215,,5,4,5,4
34893234,,2,2,2,2
34893265,,5,1,5,1
34893269,,11,3,11,3
34893274,,12,2,12,2
34893293,,19,5,19,5
34893295,,15,3,15,3
34893309,,1,1,1,1
34893320,,6,2,6,2
34893345,,4,2,4,2
34893352,PMC8901451,1,1,1,1
34893377,,3,1,3,1
34893432,,1,1,1,1
34893497,,3,2,3,2
34893510,,8,2,8,2
34893528,,16,4,16,4
34893534,PMC8763192,2,2,2,2
34893540,,1,1,1,1
34893541,,17,1,17,1
34893552,,16,2,16,2
34893553,,18,2,18,2
34893584,,5,1,5,1
34893599,PMC8664833,180,4,180,4
34893601,PMC8664944,52,3,52,3
34893619,,2,1,2,1
34893628,,1,1,1,1
34893632,,6,1,6,1
34893636,PMC8664853,5,1,5,1
34893639,,13,1,13,1
34893640,PMC8664884,73,24,73,24
34893642,PMC8664804,6,3,6,3
34893671,PMC8664856,126,3,126,3
34893673,PMC8664812,2,1,2,1
34893682,,33,5,33,5
34893683,,9,1,9,1
34893686,,11,4,11,4
34893694,PMC8664950,355,13,355,13
34893701,PMC8664953,6,3,6,3
34893758,,5,4,5,4
34893760,,2,1,2,1
34893804,,11,1,11,1
34893830,PMC8865013,6,2,6,2
34893833,,8,2,8,2
34893855,PMC8832231,11,5,11,5
34893861,PMC8788225,7,2,7,2
34893862,PMC8789280,6,1,6,1
34893866,PMC8789295,5,1,5,1
34893879,PMC8789273,4,1,4,1
34893889,PMC8754638,4,1,4,1
34893891,PMC8896644,10,1,10,1
34893908,PMC8754660,3,1,3,1
34893914,,3,1,3,1
34893948,PMC8789735,2,2,2,2
34893956,PMC8664669,2,2,2,2
34893967,PMC8664670,40,3,40,3
34893975,,18,1,18,1
34893976,,6,4,6,4
34893991,,6,2,6,2
34894036,,2,1,2,1
34894046,,4,1,4,1
34894055,PMC8742183,3,1,3,1
34894056,PMC8761005,81,69,81,69
34894059,,2,1,2,1
34894076,,15,2,15,2
34894135,,18,9,18,9
34894156,,10,2,10,2
34894176,,4,1,4,1
34894199,,10,1,10,1
34894295,PMC8665315,49,4,49,4
34894345,PMC8665708,54,4,54,4
34894346,PMC8813788,8,1,8,1
34894353,,7,1,7,1
34894372,,12,6,12,6
34894386,,4,3,4,3
34894388,,7,2,7,2
34894393,,3,1,3,1
34894407,PMC8761413,14,1,14,1
34894426,,9,2,9,2
34894463,,14,3,14,3
34894470,PMC8862665,2,1,2,1
34894475,PMC8669111,339,72,339,72
34894504,,5,1,5,1
34894508,,7,3,7,3
34894511,,8,3,8,3
34894512,,6,1,6,1
34894513,,9,1,9,1
34894517,,12,2,12,2
34894518,,16,1,16,1
34894548,,2,1,2,1
34894553,,4,2,4,2
34894560,,5,2,5,2
34894584,,6,1,6,1
34894585,,8,2,8,2
34894596,,7,1,7,1
34894601,,14,3,14,3
34894609,,21,16,21,16
34894645,,7,1,7,1
34894649,,7,1,7,1
34894653,,3,2,3,2
34894657,,5,1,5,1
34894691,,2,1,2,1
34894724,,11,3,11,3
34894768,,6,1,6,1
34894779,PMC8678904,70,3,70,3
34894814,,1,1,1,1
34894921,,15,5,15,5
34894925,,21,8,21,8
34894936,,4,1,4,1
34894941,,7,2,7,2
34894947,PMC8676596,1,1,1,1
34894957,PMC8667942,6,1,6,1
34894961,PMC8667935,7,1,7,1
34894962,PMC8667897,30,1,30,1
34894967,PMC8667918,3,1,3,1
34894973,PMC8667882,11,2,11,2
34894983,PMC8667952,5,2,5,2
34894987,PMC8667948,10,2,10,2
34895004,,8,1,8,1
34895005,,29,14,29,14
34895006,,1,1,1,1
34895012,,10,1,10,1
34895013,,14,4,14,4
34895031,PMC8865275,2,1,2,1
34895033,,2,1,2,1
34895038,PMC8809947,23,7,23,7
34895039,PMC8810175,17,3,17,3
34895041,PMC8810129,17,7,17,7
34895043,PMC8809908,18,2,18,2
34895045,PMC8794255,75,21,75,21
34895050,PMC8810090,11,3,11,3
34895051,PMC8810179,16,6,16,6
34895058,PMC8677016,590,114,590,114
34895060,PMC8810113,9,4,9,4
34895065,PMC8810169,16,3,16,3
34895068,,5,2,5,2
34895074,PMC8810036,13,1,13,1
34895116,PMC8667910,36,12,36,12
34895119,,7,1,7,1
34895136,,28,3,28,3
34895143,,8,4,8,4
34895148,,4,1,4,1
34895160,PMC8665615,6,2,6,2
34895201,PMC8665565,35,2,35,2
34895217,,8,3,8,3
34895218,PMC8666007,6,1,6,1
34895219,,8,4,8,4
34895236,,17,2,17,2
34895241,PMC8667404,20,4,20,4
34895243,PMC8666035,229,46,229,46
34895246,PMC8665324,251,38,251,38
34895256,PMC8666266,236,14,236,14
34895257,PMC8665638,8,2,8,2
34895275,PMC8665327,45,16,45,16
34895310,PMC8666078,201,26,201,26
34895312,PMC8665859,136,5,136,5
34895315,,19,3,19,3
34895316,PMC8665319,50,1,50,1
34895319,,2,1,2,1
34895332,,7,5,7,5
34895333,,10,3,10,3
34895346,PMC8665717,27,2,27,2
34895421,,2,2,2,2
34895463,PMC8668188,24,3,24,3
34895464,PMC8798053,4,1,4,1
34895466,PMC8789285,5,1,5,1
34895467,PMC8700290,11,5,11,5
34895543,,4,1,4,1
34895546,,5,1,5,1
34895731,,13,5,13,5
34895800,,1,1,1,1
34895902,,2,1,2,1
34895929,,4,3,4,3
34896056,,12,3,12,3
34896073,PMC8895426,23,2,23,2
34896075,,13,1,13,1
34896079,,6,4,6,4
34896081,,1,1,1,1
34896083,,4,2,4,2
34896107,,12,1,12,1
34896108,,7,1,7,1
34896113,PMC8752511,4,1,4,1
34896117,,5,1,5,1
34896119,,7,6,7,6
34896150,PMC8718960,10,1,10,1
34896162,,14,2,14,2
34896185,,25,3,25,3
34896195,,4,2,4,2
34896196,,11,1,11,1
34896202,,4,3,4,3
34896211,,10,3,10,3
34896212,,8,2,8,2
34896222,,14,5,14,5
34896238,,13,3,13,3
34896259,,11,2,11,2
34896276,,20,5,20,5
34896286,PMC8802063,16,4,16,4
34896305,,4,1,4,1
34896331,,13,1,13,1
34896343,,7,4,7,4
34896353,,1,1,1,1
34896361,,8,4,8,4
34896365,,5,3,5,3
34896366,,14,5,14,5
34896391,PMC8789663,8,1,8,1
34896393,PMC8760490,75,7,75,7
34896395,PMC8728441,4,1,4,1
34896402,PMC8792276,11,2,11,2
34896427,,3,1,3,1
34896434,,11,4,11,4
34896435,,5,1,5,1
34896436,,11,3,11,3
34896440,,14,4,14,4
34896449,,14,1,14,1
34896465,,15,3,15,3
34896479,,12,3,12,3
34896483,,23,4,23,4
34896485,,13,3,13,3
34896501,,7,1,7,1
34896509,,4,1,4,1
34896518,,9,3,9,3
34896539,,11,1,11,1
34896541,,12,2,12,2
34896544,PMC8755630,20,1,20,1
34896552,,2,1,2,1
34896572,,3,1,3,1
34896575,,5,1,5,1
34896589,PMC8826491,6,1,6,1
34896595,,20,4,20,4
34896618,,24,6,24,6
34896620,,10,1,10,1
34896640,PMC8728525,14,6,14,6
34896675,,2,1,2,1
34896676,,5,1,5,1
34896699,,7,2,7,2
34896701,,9,2,9,2
34896704,,18,2,18,2
34896751,,3,2,3,2
34896759,,3,1,3,1
34896761,,24,10,24,10
34896762,PMC8666648,30,2,30,2
34896780,,6,1,6,1
34896828,,5,2,5,2
34896852,,6,6,6,6
34896860,,7,1,7,1
34896887,,5,1,5,1
34896892,,2,1,2,1
34896944,,2,1,2,1
34896947,,2,1,2,1
34896958,,3,1,3,1
34896968,,26,5,26,5
34897063,,1,1,1,1
34897084,,9,2,9,2
34897158,,2,1,2,1
34897282,,6,1,6,1
34897284,,11,2,11,2
34897313,,2,1,2,1
34897315,,6,1,6,1
34897327,,2,2,2,2
34897340,,2,2,2,2
34897343,,6,1,6,1
34897362,,5,1,5,1
34897377,,2,1,2,1
34897389,PMC8862740,6,2,6,2
34897417,,15,4,15,4
34897470,,14,1,14,1
34897494,,6,1,6,1
34897534,,6,1,6,1
34897538,,3,2,3,2
34897580,PMC8666175,18,10,18,10
34897595,PMC8786753,6,2,6,2
34897616,,2,1,2,1
34897650,,16,3,16,3
34897678,,5,2,5,2
34897684,,3,3,3,3
34897688,,11,8,11,8
34897721,,10,4,10,4
34897736,,6,1,6,1
34897744,,8,2,8,2
34897834,,5,1,5,1
34897854,,18,3,18,3
34897856,,29,3,29,3
34897892,PMC8819343,22,1,22,1
34897898,,2,1,2,1
34897913,,8,2,8,2
34897916,PMC8898727,26,4,26,4
34897923,,2,1,2,1
34897963,,8,3,8,3
34897972,PMC8858573,24,6,24,6
34897983,PMC8885904,4,1,4,1
34897996,,8,1,8,1
34897998,PMC8844095,67,33,67,33
34898005,,8,4,8,4
34898024,PMC8785619,15,3,15,3
34898034,PMC8666584,17,2,17,2
34898054,PMC8811814,11,1,11,1
34898112,,6,1,6,1
34898114,,15,2,15,2
34898115,,32,2,32,2
34898124,,4,2,4,2
34898139,,5,1,5,1
34898181,,4,1,4,1
34898193,PMC8755606,9,1,9,1
34898194,,4,1,4,1
34898208,,5,3,5,3
34898226,,5,1,5,1
34898228,,1,1,1,1
34898277,PMC8852712,13,9,13,9
34898278,PMC8852720,16,1,16,1
34898280,PMC8852714,9,2,9,2
34898294,PMC8676434,473,55,473,55
34898310,,1,1,1,1
34898321,,2,2,2,2
34898349,,13,1,13,1
34898351,PMC8809952,14,1,14,1
34898354,PMC8810122,12,1,12,1
34898356,PMC8805895,16,1,16,1
34898362,PMC8810039,11,1,11,1
34898367,PMC8805934,17,8,17,8
34898368,PMC8809941,5,1,5,1
34898369,PMC8805974,6,1,6,1
34898373,PMC8805927,7,1,7,1
34898375,PMC8805823,4,2,4,2
34898422,PMC8767330,33,10,33,10
34898546,PMC8544350,8,1,8,1
34898550,,2,1,2,1
34898601,PMC8699704,7,1,7,1
34898603,PMC8700021,32,1,32,1
34898608,PMC8699926,97,2,97,2
34898635,PMC8668089,17,1,17,1
34898656,PMC8699621,162,22,162,22
34898660,PMC8647996,18,2,18,2
34898670,PMC8646896,34,1,34,1
34898734,PMC8645222,26,2,26,2
34898806,PMC8656436,3,2,3,2
34898818,PMC8651486,62,2,62,2
34898862,PMC8650601,95,4,95,4
34899002,PMC8655439,4,2,4,2
34899080,PMC8654733,3,2,3,2
34899108,PMC8648081,104,11,104,11
34899114,PMC8646295,151,3,151,3
34899178,PMC8651619,3,1,3,1
34899184,PMC8661903,3,1,3,1
34899189,PMC8654352,50,4,50,4
34899263,PMC8652352,3,1,3,1
34899270,PMC8656403,22,9,22,9
34899289,PMC8661450,525,47,525,47
34899296,PMC8652334,42,1,42,1
34899298,PMC8661500,23,10,23,10
34899306,PMC8651565,115,29,115,29
34899320,PMC8651992,132,5,132,5
34899328,PMC8651620,10,3,10,3
34899329,PMC8660086,140,19,140,19
34899332,PMC8652228,11,3,11,3
34899343,PMC8661456,232,26,232,26
34899351,PMC8652055,120,9,120,9
34899381,PMC8662554,178,23,178,23
34899399,PMC8657153,26,2,26,2
34899422,PMC8652414,92,3,92,3
34899504,PMC8660665,25,2,25,2
34899574,PMC8651616,72,3,72,3
34899595,PMC8657146,34,3,34,3
34899596,PMC8660111,7,1,7,1
34899597,PMC8656967,57,1,57,1
34899603,PMC8655305,48,12,48,12
34899611,PMC8664591,154,3,154,3
34899613,PMC8655100,401,56,401,56
34899630,PMC8652118,4,2,4,2
34899636,PMC8652053,96,12,96,12
34899651,PMC8661415,132,2,132,2
34899682,PMC8657607,33,3,33,3
34899683,PMC8662539,100,2,100,2
34899691,PMC8660125,131,28,131,28
34899693,PMC8660575,3,2,3,2
34899694,PMC8664563,15,3,15,3
34899695,PMC8655102,165,12,165,12
34899697,PMC8662812,43,6,43,6
34899698,PMC8660693,254,87,254,87
34899700,PMC8652142,190,6,190,6
34899703,PMC8660122,2,2,2,2
34899704,PMC8662543,21,3,21,3
34899707,PMC8657413,226,72,226,72
34899709,PMC8652218,6,2,6,2
34899712,PMC8660671,11,5,11,5
34899713,PMC8657619,56,6,56,6
34899718,PMC8656397,8,5,8,5
34899719,PMC8656419,49,7,49,7
34899720,PMC8653696,34,9,34,9
34899721,PMC8656691,41,6,41,6
34899722,PMC8660687,46,3,46,3
34899723,PMC8660075,22,2,22,2
34899725,PMC8652215,13,12,13,12
34899727,PMC8662627,2,2,2,2
34899728,PMC8663773,227,16,227,16
34899729,PMC8656701,48,3,48,3
34899732,PMC8655097,23,6,23,6
34899735,PMC8652295,15,2,15,2
34899736,PMC8654368,48,2,48,2
34899738,PMC8662938,13,4,13,4
34899741,PMC8660680,14,9,14,9
34899742,PMC8658247,11,10,11,10
34899743,PMC8662705,28,18,28,18
34899744,PMC8664410,4,1,4,1
34899746,PMC8653704,150,9,150,9
34899747,PMC8660685,8,1,8,1
34899749,PMC8651702,106,35,106,35
34899750,PMC8662732,10,4,10,4
34899752,PMC8654931,64,2,64,2
34899755,PMC8652123,175,16,175,16
34899756,PMC8654349,14,1,14,1
34899757,PMC8660630,14,2,14,2
34899759,PMC8656696,148,26,148,26
34899763,PMC8662735,38,12,38,12
34899772,PMC8651563,7,1,7,1
34899835,PMC8651878,2,1,2,1
34899839,PMC8652212,5,1,5,1
34899855,PMC8661905,13,1,13,1
34899876,PMC8642759,95,5,95,5
34899899,PMC8664545,22,5,22,5
34899925,PMC8650741,8,1,8,1
34899950,PMC8654542,14,1,14,1
34899956,PMC8664505,329,18,329,18
34899963,PMC8664523,3,1,3,1
34899969,PMC8664516,13,4,13,4
34899973,PMC8660225,3,1,3,1
34900030,PMC8654537,21,9,21,9
34900074,PMC8647517,68,6,68,6
34900083,PMC8664534,38,20,38,20
34900084,PMC8664531,20,2,20,2
34900085,PMC8664552,69,3,69,3
34900086,PMC8660241,2,2,2,2
34900088,PMC8660254,114,15,114,15
34900089,PMC8652282,2,2,2,2
34900121,PMC8654407,67,4,67,4
34900169,PMC8629819,107,14,107,14
34900201,PMC8654527,103,12,103,12
34900288,PMC8617142,8,2,8,2
34900328,PMC8652913,7,6,7,6
34900388,PMC8650013,1,1,1,1
34900401,PMC8651460,121,12,121,12
34900402,PMC8651461,398,109,398,109
34900511,PMC8645297,41,1,41,1
34900512,PMC8647065,88,3,88,3
34900561,PMC8533654,3,2,3,2
34900602,PMC8645507,102,5,102,5
34900608,PMC8649785,23,13,23,13
34900668,PMC8652070,74,5,74,5
34900676,PMC8660097,7,1,7,1
34900688,PMC8651623,16,1,16,1
34900689,PMC8652297,7,2,7,2
34900697,PMC8652299,3,1,3,1
34900719,PMC8656274,17,1,17,1
34900726,PMC8652292,6,6,6,6
34900730,PMC8653755,67,2,67,2
34900733,PMC8651540,5,1,5,1
34900737,PMC8651494,4,2,4,2
34900739,PMC8652073,92,12,92,12
34900753,PMC8656354,69,1,69,1
34900757,PMC8657130,83,7,83,7
34900758,PMC8660116,16,1,16,1
34900761,PMC8662348,207,51,207,51
34900765,PMC8630334,4,1,4,1
34900807,PMC8630113,1,1,1,1
34900820,PMC8630344,7,1,7,1
34900840,PMC8630340,11,1,11,1
34900937,PMC8651546,41,1,41,1
34900963,PMC8652233,9,1,9,1
34900978,PMC8652205,22,9,22,9
34901004,PMC8655861,25,3,25,3
34901007,PMC8652214,327,2,327,2
34901014,PMC8652146,11,1,11,1
34901018,PMC8652204,8,2,8,2
34901021,PMC8652076,7,4,7,4
34901029,PMC8662993,266,55,266,55
34901059,PMC8652067,27,12,27,12
34901061,PMC8652056,285,12,285,12
34901074,PMC8661089,37,1,37,1
34901077,PMC8652089,22,1,22,1
34901107,PMC8652638,1,1,1,1
34901118,PMC8662545,65,4,65,4
34901119,PMC8652227,13,1,13,1
34901152,PMC8662383,97,2,97,2
34901156,PMC8652210,9,3,9,3
34901200,PMC8654148,4,3,4,3
34901229,PMC8652084,6,3,6,3
34901315,PMC8654479,53,1,53,1
34901318,PMC8654482,9,2,9,2
34901322,PMC8630140,9,1,9,1
34901357,PMC8642839,160,1,160,1
34901358,PMC8651521,8,1,8,1
34901363,PMC8651491,49,4,49,4
34901515,PMC8648576,6,4,6,4
34901782,PMC8642831,37,10,37,10
34901797,PMC8639424,130,22,130,22
34901798,PMC8645256,17,9,17,9
34901833,PMC8642829,105,6,105,6
34901861,PMC8650073,64,12,64,12
34901870,PMC8651072,1,1,1,1
34901920,PMC8659198,48,34,48,34
34901930,PMC8663799,100,4,100,4
34901955,PMC8664241,159,14,159,14
34901981,,3,2,3,2
34901987,,8,1,8,1
34901991,,9,4,9,4
34902047,PMC8667541,49,8,49,8
34902063,PMC8667538,31,2,31,2
34902071,PMC8666467,69,2,69,2
34902080,,2,1,2,1
34902106,PMC8850256,7,1,7,1
34902115,PMC8666469,202,10,202,10
34902144,,3,1,3,1
34902176,,8,1,8,1
34902181,,4,1,4,1
34902186,,6,1,6,1
34902195,,8,2,8,2
34902196,,2,2,2,2
34902243,,2,1,2,1
34902246,,4,1,4,1
34902249,,14,4,14,4
34902255,,5,1,5,1
34902261,PMC8846479,1,1,1,1
34902266,PMC8846321,7,2,7,2
34902296,,27,1,27,1
34902334,,5,5,5,5
34902337,,1,1,1,1
34902339,,25,9,25,9
34902340,,4,1,4,1
34902349,,20,4,20,4
34902357,,21,1,21,1
34902358,,12,4,12,4
34902359,,18,4,18,4
34902361,,16,1,16,1
34902387,,6,2,6,2
34902388,,9,4,9,4
34902400,,2,1,2,1
34902411,,2,1,2,1
34902414,,5,1,5,1
34902430,PMC8752512,10,7,10,7
34902432,,5,1,5,1
34902435,,18,1,18,1
34902437,,23,1,23,1
34902447,,22,4,22,4
34902449,,9,3,9,3
34902478,,11,1,11,1
34902509,,2,2,2,2
34902510,,27,17,27,17
34902518,,23,6,23,6
34902522,,16,2,16,2
34902531,PMC8934258,16,2,16,2
34902535,,4,1,4,1
34902537,,12,7,12,7
34902542,,8,6,8,6
34902608,PMC8664497,57,6,57,6
34902616,,7,1,7,1
34902617,,13,1,13,1
34902628,PMC8873605,3,3,3,3
34902641,,6,1,6,1
34902665,,4,1,4,1
34902674,,1,1,1,1
34902692,,2,2,2,2
34902741,,8,1,8,1
34902763,,24,9,24,9
34902803,PMC8664555,130,13,130,13
34902811,,21,3,21,3
34902966,,3,2,3,2
34903039,PMC8860212,5,1,5,1
34903045,PMC8669472,7,1,7,1
34903047,PMC8669474,5,2,5,2
34903048,PMC8669494,209,18,209,18
34903051,PMC8669492,7,5,7,5
34903053,PMC8669495,9,1,9,1
34903055,PMC8669467,6,1,6,1
34903056,PMC8686834,3,1,3,1
34903059,PMC8669489,1,1,1,1
34903082,,7,5,7,5
34903109,,6,1,6,1
34903122,PMC8810025,14,1,14,1
34903127,PMC8810091,15,2,15,2
34903139,PMC8810101,13,4,13,4
34903146,,15,1,15,1
34903147,,4,1,4,1
34903150,,6,1,6,1
34903151,,8,1,8,1
34903152,,2,1,2,1
34903166,,11,5,11,5
34903179,PMC8666345,24,2,24,2
34903206,PMC8667451,5,3,5,3
34903236,PMC8670287,61,26,61,26
34903238,PMC8666472,37,2,37,2
34903241,,12,6,12,6
34903262,,16,1,16,1
34903270,PMC8670296,1,1,1,1
34903296,,6,3,6,3
34903304,,2,1,2,1
34903321,PMC8891622,38,8,38,8
34903409,,20,2,20,2
34903538,PMC8672026,7,1,7,1
34903546,PMC8671845,33,9,33,9
34903561,PMC8711848,42,1,42,1
34903601,,4,2,4,2
34903620,,8,4,8,4
34903650,,8,2,8,2
34903667,,8,1,8,1
34903675,,10,3,10,3
34903698,,3,1,3,1
34903706,PMC8684241,6,4,6,4
34903710,,1,1,1,1
34903711,,19,1,19,1
34903714,,33,6,33,6
34903717,PMC8667020,88,15,88,15
34903722,PMC8668928,115,5,115,5
34903728,,7,1,7,1
34903732,PMC8666615,7,1,7,1
34903738,,6,2,6,2
34903765,PMC8668894,23,5,23,5
34903784,PMC8668921,1,1,1,1
34903788,PMC8668970,5,5,5,5
34903812,PMC8668875,7,2,7,2
34903832,,5,1,5,1
34903846,PMC8668975,2,1,2,1
34903854,PMC8666617,27,1,27,1
34903856,PMC8668887,2,1,2,1
34903876,PMC8866113,157,57,157,57
34903877,PMC8667979,48,7,48,7
34903883,PMC8688145,2,2,2,2
34903884,PMC8688143,17,4,17,4
34903908,PMC8656192,84,4,84,4
34903930,PMC8654756,2,1,2,1
34903950,PMC8656443,86,2,86,2
34903958,PMC8653808,359,16,359,16
34903968,PMC8653645,1,1,1,1
34903970,PMC8653652,93,23,93,23
34903990,PMC8653646,11,1,11,1
34903991,PMC8653687,7,4,7,4
34903997,PMC8653640,51,2,51,2
34903998,PMC8653681,10,5,10,5
34904010,PMC8653642,7,1,7,1
34904014,PMC8653648,2,1,2,1
34904054,PMC8654503,143,2,143,2
34904062,PMC8656244,31,4,31,4
34904131,PMC8654460,20,2,20,2
34904144,PMC8860634,6,1,6,1
34904172,,7,2,7,2
34904182,PMC8667978,103,8,103,8
34904183,PMC8761141,2,1,2,1
34904193,,13,1,13,1
34904209,,1,1,1,1
34904212,PMC8668269,6,2,6,2
34904217,,8,1,8,1
34904229,,7,1,7,1
34904233,,2,1,2,1
34904234,,7,2,7,2
34904269,,1,1,1,1
34904279,,6,5,6,5
34904280,,4,2,4,2
34904284,,5,1,5,1
34904288,PMC8761460,32,5,32,5
34904320,,2,1,2,1
34904330,PMC8819287,5,1,5,1
34904343,,40,4,40,4
34904366,PMC8761017,14,3,14,3
34904380,,7,3,7,3
34904415,,17,2,17,2
34904422,,20,2,20,2
34904435,PMC8691451,75,6,75,6
34904461,,2,1,2,1
34904472,,1,1,1,1
34904512,,16,2,16,2
34904517,,1,1,1,1
34904522,,4,1,4,1
34904537,,1,1,1,1
34904594,,1,1,1,1
34904615,,1,1,1,1
34904630,,19,2,19,2
34904631,PMC8738856,3,2,3,2
34904670,PMC8754632,18,1,18,1
34904671,PMC8754649,2,2,2,2
34904679,PMC8795904,9,1,9,1
34904747,,3,1,3,1
34904767,,17,1,17,1
34904774,,13,2,13,2
34904809,PMC8682800,36,1,36,1
34904818,,6,1,6,1
34904823,,4,1,4,1
34904827,,3,2,3,2
34904832,PMC8691209,45,1,45,1
34904839,,9,1,9,1
34904840,,3,3,3,3
34904842,,8,1,8,1
34904852,,1,1,1,1
34904931,PMC8782177,2,1,2,1
34904942,PMC8767341,7,4,7,4
34904947,PMC8767353,13,6,13,6
34904980,,1,1,1,1
34904994,,7,1,7,1
34905060,,5,1,5,1
34905076,,5,2,5,2
34905077,PMC8669429,349,4,349,4
34905099,,4,1,4,1
34905121,,3,1,3,1
34905147,,4,2,4,2
34905258,,3,1,3,1
34905275,,5,1,5,1
34905301,,1,1,1,1
34905341,,6,3,6,3
34905349,,7,2,7,2
34905355,,8,1,8,1
34905360,,1,1,1,1
34905368,,5,1,5,1
34905470,PMC8810193,7,3,7,3
34905486,PMC8719890,3,1,3,1
34905508,PMC8803335,3,1,3,1
34905510,PMC8843753,8,4,8,4
34905511,PMC8803336,8,5,8,5
34905524,,2,2,2,2
34905532,,3,1,3,1
34905552,PMC8670678,9,1,9,1
34905581,,1,1,1,1
34905596,,7,4,7,4
34905599,,9,3,9,3
34905605,,12,5,12,5
34905616,PMC8832482,14,4,14,4
34905617,PMC8722224,21,5,21,5
34905641,,3,2,3,2
34905649,PMC8761011,168,92,168,92
34905652,PMC8761039,43,17,43,17
34905657,,3,1,3,1
34905677,,6,1,6,1
34905687,,5,1,5,1
34905694,PMC8766920,12,2,12,2
34905700,PMC8670960,16,10,16,10
34905762,,5,1,5,1
34905763,,1,1,1,1
34905796,,7,1,7,1
34905918,,16,3,16,3
34905923,,5,3,5,3
34906041,,2,2,2,2
34906049,,26,8,26,8
34906063,,6,1,6,1
34906067,PMC8670272,8,4,8,4
34906077,,2,2,2,2
34906112,,11,4,11,4
34906113,PMC8670112,9,2,9,2
34906119,,2,2,2,2
34906136,,17,2,17,2
34906138,,16,1,16,1
34906140,,7,1,7,1
34906148,PMC8672639,7,1,7,1
34906150,PMC8670293,16,5,16,5
34906152,PMC8670285,5,1,5,1
34906161,PMC8670142,12,3,12,3
34906162,,3,2,3,2
34906165,PMC8670269,11,3,11,3
34906172,PMC8670221,14,1,14,1
34906173,PMC8672572,1,1,1,1
34906191,PMC8670150,4,1,4,1
34906193,PMC8670127,11,2,11,2
34906197,PMC8670039,18,7,18,7
34906203,,3,1,3,1
34906215,PMC8669237,5,4,5,4
34906274,,3,1,3,1
34906278,,3,1,3,1
34906280,,4,1,4,1
34906283,,2,2,2,2
34906285,,19,3,19,3
34906286,,10,1,10,1
34906293,,3,1,3,1
34906296,,24,12,24,12
34906297,,7,1,7,1
34906330,PMC8764205,28,6,28,6
34906354,,2,2,2,2
34906411,,1,1,1,1
34906433,,6,1,6,1
34906446,PMC7612377,21,1,21,1
34906447,,2,1,2,1
34906452,,8,5,8,5
34906457,PMC8759765,3,2,3,2
34906458,,1,1,1,1
34906466,PMC8802223,7,1,7,1
34906476,,1,1,1,1
34906496,,2,1,2,1
34906508,,4,2,4,2
34906534,,16,2,16,2
34906547,,17,3,17,3
34906553,PMC8665649,159,29,159,29
34906585,,1,1,1,1
34906610,,9,4,9,4
34906623,,10,2,10,2
34906633,,4,2,4,2
34906644,,1,1,1,1
34906654,,24,8,24,8
34906757,PMC8665230,104,2,104,2
34906775,,29,5,29,5
34906805,,7,2,7,2
34906842,,2,1,2,1
34906857,,5,1,5,1
34906860,,3,2,3,2
34906888,,6,1,6,1
34906892,,24,7,24,7
34906901,,5,5,5,5
34906903,,8,2,8,2
34906906,,17,1,17,1
34906967,PMC8825697,17,1,17,1
34906999,,15,2,15,2
34907000,,4,1,4,1
34907023,PMC8671987,1,1,1,1
34907024,PMC8808723,31,4,31,4
34907034,,9,4,9,4
34907037,PMC8671943,68,11,68,11
34907051,PMC8671988,3,2,3,2
34907079,PMC8898287,38,2,38,2
34907086,PMC8828706,6,2,6,2
34907087,PMC8828708,31,7,31,7
34907119,,10,1,10,1
34907120,,11,4,11,4
34907153,,10,7,10,7
34907154,PMC8669038,22,1,22,1
34907157,,9,2,9,2
34907166,PMC8671433,246,8,246,8
34907169,,11,2,11,2
34907172,,17,2,17,2
34907173,,8,3,8,3
34907179,,24,8,24,8
34907199,,11,2,11,2
34907210,PMC8671548,71,5,71,5
34907214,PMC8671391,15,2,15,2
34907231,PMC8671498,3,1,3,1
34907251,PMC8671395,3,2,3,2
34907257,PMC8671541,25,2,25,2
34907345,PMC8837532,8,8,8,8
34907358,PMC8669218,83,5,83,5
34907359,,21,4,21,4
34907406,,4,2,4,2
34907420,,7,1,7,1
34907424,,6,6,6,6
34907437,,1,1,1,1
34907464,,2,1,2,1
34907472,PMC8758631,13,1,13,1
